File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
bremen_000015_000019_gtFine_labelTrainIds.png,22.08,23.44,1.36
bremen_000041_000019_gtFine_labelTrainIds.png,27.24,28.6,1.36
bremen_000195_000019_gtFine_labelTrainIds.png,26.38,27.74,1.36
bremen_000218_000019_gtFine_labelTrainIds.png,40.09,41.45,1.36
cologne_000090_000019_gtFine_labelTrainIds.png,21.57,22.93,1.36
cologne_000141_000019_gtFine_labelTrainIds.png,33.38,34.74,1.36
krefeld_000000_010329_gtFine_labelTrainIds.png,24.39,25.75,1.36
monchengladbach_000001_002229_gtFine_labelTrainIds.png,24.48,25.84,1.36
strasbourg_000001_001901_gtFine_labelTrainIds.png,26.16,27.52,1.36
strasbourg_000001_007148_gtFine_labelTrainIds.png,20.93,22.29,1.36
strasbourg_000001_031427_gtFine_labelTrainIds.png,31.32,32.68,1.36
strasbourg_000001_063808_gtFine_labelTrainIds.png,31.46,32.83,1.36
stuttgart_000107_000019_gtFine_labelTrainIds.png,39.7,41.06,1.36
stuttgart_000194_000019_gtFine_labelTrainIds.png,25.26,26.62,1.36
zurich_000102_000019_gtFine_labelTrainIds.png,32.98,34.34,1.36
aachen_000061_000019_gtFine_labelTrainIds.png,34.21,35.56,1.35
bremen_000090_000019_gtFine_labelTrainIds.png,39.84,41.18,1.35
bremen_000190_000019_gtFine_labelTrainIds.png,43.35,44.7,1.35
bremen_000237_000019_gtFine_labelTrainIds.png,30.84,32.18,1.35
cologne_000071_000019_gtFine_labelTrainIds.png,25.09,26.44,1.35
dusseldorf_000074_000019_gtFine_labelTrainIds.png,33.47,34.82,1.35
hamburg_000000_022524_gtFine_labelTrainIds.png,41.16,42.51,1.35
hamburg_000000_088983_gtFine_labelTrainIds.png,33.61,34.96,1.35
hanover_000000_032559_gtFine_labelTrainIds.png,23.19,24.54,1.35
hanover_000000_033457_gtFine_labelTrainIds.png,33.54,34.89,1.35
strasbourg_000000_026998_gtFine_labelTrainIds.png,28.38,29.74,1.35
strasbourg_000000_029400_gtFine_labelTrainIds.png,26.04,27.39,1.35
strasbourg_000000_033747_gtFine_labelTrainIds.png,37.64,38.99,1.35
strasbourg_000001_051574_gtFine_labelTrainIds.png,34.7,36.05,1.35
stuttgart_000145_000019_gtFine_labelTrainIds.png,28.97,30.32,1.35
stuttgart_000191_000019_gtFine_labelTrainIds.png,28.06,29.41,1.35
ulm_000062_000019_gtFine_labelTrainIds.png,33.25,34.6,1.35
zurich_000002_000019_gtFine_labelTrainIds.png,35.22,36.57,1.35
zurich_000100_000019_gtFine_labelTrainIds.png,24.44,25.79,1.35
bochum_000000_004748_gtFine_labelTrainIds.png,21.11,22.45,1.34
bremen_000027_000019_gtFine_labelTrainIds.png,32.95,34.29,1.34
cologne_000002_000019_gtFine_labelTrainIds.png,32.58,33.92,1.34
cologne_000103_000019_gtFine_labelTrainIds.png,31.07,32.42,1.34
dusseldorf_000030_000019_gtFine_labelTrainIds.png,34.85,36.18,1.34
erfurt_000049_000019_gtFine_labelTrainIds.png,26.7,28.03,1.34
hanover_000000_044085_gtFine_labelTrainIds.png,33.78,35.12,1.34
krefeld_000000_030221_gtFine_labelTrainIds.png,33.09,34.43,1.34
monchengladbach_000000_005876_gtFine_labelTrainIds.png,32.48,33.82,1.34
strasbourg_000001_018742_gtFine_labelTrainIds.png,23.49,24.83,1.34
tubingen_000087_000019_gtFine_labelTrainIds.png,33.28,34.62,1.34
aachen_000032_000019_gtFine_labelTrainIds.png,32.76,34.09,1.33
bremen_000012_000019_gtFine_labelTrainIds.png,32.13,33.46,1.33
bremen_000108_000019_gtFine_labelTrainIds.png,31.07,32.4,1.33
bremen_000127_000019_gtFine_labelTrainIds.png,21.64,22.97,1.33
dusseldorf_000103_000019_gtFine_labelTrainIds.png,34.32,35.65,1.33
hamburg_000000_056229_gtFine_labelTrainIds.png,29.06,30.38,1.33
hanover_000000_038773_gtFine_labelTrainIds.png,21.44,22.77,1.33
strasbourg_000001_024152_gtFine_labelTrainIds.png,34.94,36.27,1.33
stuttgart_000046_000019_gtFine_labelTrainIds.png,19.98,21.32,1.33
stuttgart_000078_000019_gtFine_labelTrainIds.png,34.47,35.81,1.33
bremen_000191_000019_gtFine_labelTrainIds.png,30.83,32.15,1.32
dusseldorf_000013_000019_gtFine_labelTrainIds.png,36.56,37.88,1.32
erfurt_000020_000019_gtFine_labelTrainIds.png,35.46,36.78,1.32
erfurt_000090_000019_gtFine_labelTrainIds.png,43.2,44.52,1.32
strasbourg_000000_004383_gtFine_labelTrainIds.png,30.21,31.53,1.32
strasbourg_000001_015605_gtFine_labelTrainIds.png,31.67,32.99,1.32
bremen_000246_000019_gtFine_labelTrainIds.png,33.57,34.88,1.31
hamburg_000000_040021_gtFine_labelTrainIds.png,30.91,32.22,1.31
krefeld_000000_013766_gtFine_labelTrainIds.png,27.97,29.29,1.31
stuttgart_000093_000019_gtFine_labelTrainIds.png,33.8,35.11,1.31
weimar_000010_000019_gtFine_labelTrainIds.png,29.31,30.61,1.31
aachen_000093_000019_gtFine_labelTrainIds.png,27.34,28.64,1.3
cologne_000124_000019_gtFine_labelTrainIds.png,35.86,37.16,1.3
erfurt_000096_000019_gtFine_labelTrainIds.png,26.22,27.52,1.3
hamburg_000000_065604_gtFine_labelTrainIds.png,30.39,31.7,1.3
krefeld_000000_007325_gtFine_labelTrainIds.png,37.28,38.57,1.3
krefeld_000000_012505_gtFine_labelTrainIds.png,29.8,31.1,1.3
strasbourg_000000_017593_gtFine_labelTrainIds.png,26.38,27.67,1.3
strasbourg_000001_033925_gtFine_labelTrainIds.png,32.94,34.24,1.3
stuttgart_000030_000019_gtFine_labelTrainIds.png,44.92,46.21,1.3
stuttgart_000084_000019_gtFine_labelTrainIds.png,26.44,27.73,1.3
stuttgart_000117_000019_gtFine_labelTrainIds.png,26.29,27.59,1.3
stuttgart_000189_000019_gtFine_labelTrainIds.png,30,31.3,1.3
weimar_000019_000019_gtFine_labelTrainIds.png,31.8,33.11,1.3
weimar_000081_000019_gtFine_labelTrainIds.png,28.07,29.37,1.3
aachen_000015_000019_gtFine_labelTrainIds.png,34.33,35.62,1.29
bremen_000000_000019_gtFine_labelTrainIds.png,25.97,27.26,1.29
bremen_000089_000019_gtFine_labelTrainIds.png,33.15,34.45,1.29
bremen_000169_000019_gtFine_labelTrainIds.png,27.85,29.14,1.29
cologne_000135_000019_gtFine_labelTrainIds.png,28.21,29.5,1.29
darmstadt_000011_000019_gtFine_labelTrainIds.png,26.88,28.17,1.29
erfurt_000062_000019_gtFine_labelTrainIds.png,33.78,35.07,1.29
hamburg_000000_052122_gtFine_labelTrainIds.png,34.84,36.13,1.29
strasbourg_000000_028556_gtFine_labelTrainIds.png,32.22,33.5,1.29
strasbourg_000001_039374_gtFine_labelTrainIds.png,31.62,32.91,1.29
strasbourg_000001_052297_gtFine_labelTrainIds.png,29.51,30.8,1.29
stuttgart_000003_000019_gtFine_labelTrainIds.png,30.19,31.49,1.29
stuttgart_000140_000019_gtFine_labelTrainIds.png,40.43,41.72,1.29
stuttgart_000175_000019_gtFine_labelTrainIds.png,45.85,47.14,1.29
ulm_000049_000019_gtFine_labelTrainIds.png,33.75,35.04,1.29
bochum_000000_034936_gtFine_labelTrainIds.png,32.59,33.88,1.28
bremen_000192_000019_gtFine_labelTrainIds.png,33.95,35.23,1.28
cologne_000032_000019_gtFine_labelTrainIds.png,30.06,31.33,1.28
hanover_000000_022645_gtFine_labelTrainIds.png,37.22,38.5,1.28
monchengladbach_000000_035718_gtFine_labelTrainIds.png,35,36.28,1.28
strasbourg_000001_061685_gtFine_labelTrainIds.png,30.81,32.09,1.28
aachen_000036_000019_gtFine_labelTrainIds.png,34.93,36.2,1.27
aachen_000095_000019_gtFine_labelTrainIds.png,24.36,25.63,1.27
hanover_000000_039021_gtFine_labelTrainIds.png,30.49,31.76,1.27
jena_000042_000019_gtFine_labelTrainIds.png,34.35,35.61,1.27
strasbourg_000001_003489_gtFine_labelTrainIds.png,20.43,21.71,1.27
weimar_000115_000019_gtFine_labelTrainIds.png,44.9,46.17,1.27
zurich_000073_000019_gtFine_labelTrainIds.png,25.13,26.4,1.27
aachen_000048_000019_gtFine_labelTrainIds.png,32.62,33.87,1.26
bremen_000179_000019_gtFine_labelTrainIds.png,32.17,33.44,1.26
cologne_000056_000019_gtFine_labelTrainIds.png,31.21,32.47,1.26
hamburg_000000_074694_gtFine_labelTrainIds.png,24.11,25.37,1.26
hanover_000000_051271_gtFine_labelTrainIds.png,26.02,27.28,1.26
krefeld_000000_013257_gtFine_labelTrainIds.png,26.02,27.28,1.26
strasbourg_000001_045135_gtFine_labelTrainIds.png,35.09,36.35,1.26
strasbourg_000001_065572_gtFine_labelTrainIds.png,14.21,15.47,1.26
stuttgart_000148_000019_gtFine_labelTrainIds.png,30.17,31.43,1.26
tubingen_000043_000019_gtFine_labelTrainIds.png,34.7,35.97,1.26
weimar_000129_000019_gtFine_labelTrainIds.png,28.41,29.67,1.26
cologne_000011_000019_gtFine_labelTrainIds.png,32.33,33.58,1.25
cologne_000091_000019_gtFine_labelTrainIds.png,24.49,25.74,1.25
dusseldorf_000050_000019_gtFine_labelTrainIds.png,20.63,21.89,1.25
dusseldorf_000106_000019_gtFine_labelTrainIds.png,29.02,30.26,1.25
erfurt_000017_000019_gtFine_labelTrainIds.png,28.57,29.82,1.25
krefeld_000000_019125_gtFine_labelTrainIds.png,28.83,30.08,1.25
strasbourg_000001_000508_gtFine_labelTrainIds.png,35.38,36.64,1.25
strasbourg_000001_039446_gtFine_labelTrainIds.png,32,33.25,1.25
tubingen_000113_000019_gtFine_labelTrainIds.png,39.66,40.91,1.25
zurich_000003_000019_gtFine_labelTrainIds.png,36.92,38.17,1.25
aachen_000023_000019_gtFine_labelTrainIds.png,31.73,32.97,1.24
aachen_000170_000019_gtFine_labelTrainIds.png,34.27,35.51,1.24
bochum_000000_009951_gtFine_labelTrainIds.png,27.53,28.76,1.24
bochum_000000_016125_gtFine_labelTrainIds.png,23.23,24.48,1.24
bochum_000000_038150_gtFine_labelTrainIds.png,28.83,30.07,1.24
bremen_000264_000019_gtFine_labelTrainIds.png,34.19,35.44,1.24
dusseldorf_000002_000019_gtFine_labelTrainIds.png,37.36,38.6,1.24
erfurt_000105_000019_gtFine_labelTrainIds.png,24.4,25.63,1.24
hamburg_000000_046078_gtFine_labelTrainIds.png,26.14,27.38,1.24
jena_000017_000019_gtFine_labelTrainIds.png,27.2,28.44,1.24
krefeld_000000_030560_gtFine_labelTrainIds.png,18.57,19.81,1.24
strasbourg_000000_021231_gtFine_labelTrainIds.png,31.78,33.02,1.24
strasbourg_000000_022067_gtFine_labelTrainIds.png,37.19,38.43,1.24
stuttgart_000187_000019_gtFine_labelTrainIds.png,30.35,31.59,1.24
weimar_000099_000019_gtFine_labelTrainIds.png,22.58,23.82,1.24
erfurt_000087_000019_gtFine_labelTrainIds.png,30.31,31.54,1.23
hanover_000000_026014_gtFine_labelTrainIds.png,25.96,27.2,1.23
tubingen_000015_000019_gtFine_labelTrainIds.png,35.59,36.82,1.23
ulm_000012_000019_gtFine_labelTrainIds.png,22.31,23.54,1.23
weimar_000069_000019_gtFine_labelTrainIds.png,34.68,35.91,1.23
aachen_000123_000019_gtFine_labelTrainIds.png,26.99,28.22,1.22
bremen_000121_000019_gtFine_labelTrainIds.png,37.5,38.73,1.22
bremen_000268_000019_gtFine_labelTrainIds.png,27.78,28.99,1.22
cologne_000066_000019_gtFine_labelTrainIds.png,28.54,29.76,1.22
cologne_000070_000019_gtFine_labelTrainIds.png,31.87,33.09,1.22
cologne_000122_000019_gtFine_labelTrainIds.png,28.38,29.6,1.22
dusseldorf_000019_000019_gtFine_labelTrainIds.png,23.81,25.03,1.22
hanover_000000_036562_gtFine_labelTrainIds.png,36.61,37.82,1.22
jena_000089_000019_gtFine_labelTrainIds.png,38.38,39.6,1.22
stuttgart_000116_000019_gtFine_labelTrainIds.png,26.84,28.07,1.22
tubingen_000016_000019_gtFine_labelTrainIds.png,33.08,34.3,1.22
ulm_000039_000019_gtFine_labelTrainIds.png,33.12,34.35,1.22
aachen_000129_000019_gtFine_labelTrainIds.png,30.03,31.23,1.21
bochum_000000_027699_gtFine_labelTrainIds.png,26.4,27.62,1.21
bremen_000061_000019_gtFine_labelTrainIds.png,26.4,27.61,1.21
bremen_000217_000019_gtFine_labelTrainIds.png,44.01,45.22,1.21
dusseldorf_000015_000019_gtFine_labelTrainIds.png,30.27,31.48,1.21
monchengladbach_000000_005686_gtFine_labelTrainIds.png,30.15,31.36,1.21
strasbourg_000001_017844_gtFine_labelTrainIds.png,36.67,37.88,1.21
aachen_000100_000019_gtFine_labelTrainIds.png,26.71,27.92,1.2
aachen_000168_000019_gtFine_labelTrainIds.png,21.78,22.98,1.2
bochum_000000_021479_gtFine_labelTrainIds.png,27.24,28.44,1.2
bremen_000146_000019_gtFine_labelTrainIds.png,29.72,30.93,1.2
darmstadt_000065_000019_gtFine_labelTrainIds.png,29,30.2,1.2
erfurt_000093_000019_gtFine_labelTrainIds.png,21.47,22.67,1.2
hamburg_000000_082187_gtFine_labelTrainIds.png,23.37,24.58,1.2
strasbourg_000000_012070_gtFine_labelTrainIds.png,21.43,22.63,1.2
strasbourg_000001_060173_gtFine_labelTrainIds.png,33.54,34.74,1.2
ulm_000085_000019_gtFine_labelTrainIds.png,20.68,21.88,1.2
bremen_000097_000019_gtFine_labelTrainIds.png,32.18,33.36,1.19
bremen_000180_000019_gtFine_labelTrainIds.png,28.45,29.64,1.19
bremen_000207_000019_gtFine_labelTrainIds.png,33.37,34.56,1.19
dusseldorf_000047_000019_gtFine_labelTrainIds.png,34.76,35.95,1.19
erfurt_000025_000019_gtFine_labelTrainIds.png,41.98,43.17,1.19
hamburg_000000_077927_gtFine_labelTrainIds.png,33.51,34.71,1.19
krefeld_000000_024604_gtFine_labelTrainIds.png,23.19,24.38,1.19
monchengladbach_000001_000168_gtFine_labelTrainIds.png,42.87,44.06,1.19
strasbourg_000001_005219_gtFine_labelTrainIds.png,26.91,28.11,1.19
strasbourg_000001_031116_gtFine_labelTrainIds.png,38.52,39.71,1.19
ulm_000079_000019_gtFine_labelTrainIds.png,28.74,29.93,1.19
aachen_000038_000019_gtFine_labelTrainIds.png,20.29,21.46,1.18
bochum_000000_015880_gtFine_labelTrainIds.png,27.85,29.03,1.18
bremen_000173_000019_gtFine_labelTrainIds.png,30.41,31.59,1.18
cologne_000000_000019_gtFine_labelTrainIds.png,29.71,30.89,1.18
darmstadt_000012_000019_gtFine_labelTrainIds.png,33.06,34.24,1.18
dusseldorf_000099_000019_gtFine_labelTrainIds.png,24.58,25.76,1.18
krefeld_000000_014673_gtFine_labelTrainIds.png,22.17,23.35,1.18
strasbourg_000001_023271_gtFine_labelTrainIds.png,26.34,27.52,1.18
stuttgart_000004_000019_gtFine_labelTrainIds.png,28.64,29.82,1.18
ulm_000065_000019_gtFine_labelTrainIds.png,29.91,31.09,1.18
aachen_000039_000019_gtFine_labelTrainIds.png,22.78,23.95,1.17
bremen_000102_000019_gtFine_labelTrainIds.png,32.13,33.3,1.17
bremen_000171_000019_gtFine_labelTrainIds.png,38.68,39.85,1.17
cologne_000069_000019_gtFine_labelTrainIds.png,25.8,26.97,1.17
cologne_000106_000019_gtFine_labelTrainIds.png,31.66,32.83,1.17
hamburg_000000_057816_gtFine_labelTrainIds.png,33.83,35,1.17
hamburg_000000_092476_gtFine_labelTrainIds.png,28.04,29.21,1.17
monchengladbach_000000_019901_gtFine_labelTrainIds.png,25.59,26.76,1.17
monchengladbach_000001_000537_gtFine_labelTrainIds.png,31.58,32.75,1.17
stuttgart_000177_000019_gtFine_labelTrainIds.png,32.26,33.43,1.17
ulm_000021_000019_gtFine_labelTrainIds.png,32.4,33.57,1.17
weimar_000009_000019_gtFine_labelTrainIds.png,33.06,34.23,1.17
weimar_000038_000019_gtFine_labelTrainIds.png,41.3,42.48,1.17
zurich_000114_000019_gtFine_labelTrainIds.png,29.4,30.57,1.17
bochum_000000_013209_gtFine_labelTrainIds.png,29.63,30.79,1.16
bremen_000272_000019_gtFine_labelTrainIds.png,33.24,34.4,1.16
erfurt_000088_000019_gtFine_labelTrainIds.png,32.31,33.48,1.16
hamburg_000000_085073_gtFine_labelTrainIds.png,33.82,34.99,1.16
hanover_000000_008200_gtFine_labelTrainIds.png,31.26,32.42,1.16
hanover_000000_047629_gtFine_labelTrainIds.png,28.32,29.48,1.16
hanover_000000_056142_gtFine_labelTrainIds.png,24.59,25.75,1.16
krefeld_000000_032614_gtFine_labelTrainIds.png,31.66,32.82,1.16
monchengladbach_000000_023489_gtFine_labelTrainIds.png,23.03,24.19,1.16
strasbourg_000001_000113_gtFine_labelTrainIds.png,31.75,32.91,1.16
stuttgart_000181_000019_gtFine_labelTrainIds.png,25.76,26.93,1.16
zurich_000056_000019_gtFine_labelTrainIds.png,27.78,28.94,1.16
zurich_000058_000019_gtFine_labelTrainIds.png,25.85,27.01,1.16
aachen_000029_000019_gtFine_labelTrainIds.png,40.69,41.84,1.15
aachen_000051_000019_gtFine_labelTrainIds.png,35.07,36.22,1.15
bremen_000028_000019_gtFine_labelTrainIds.png,27.07,28.22,1.15
bremen_000088_000019_gtFine_labelTrainIds.png,28.19,29.34,1.15
cologne_000038_000019_gtFine_labelTrainIds.png,23.47,24.62,1.15
dusseldorf_000000_000019_gtFine_labelTrainIds.png,32.37,33.52,1.15
dusseldorf_000094_000019_gtFine_labelTrainIds.png,34.24,35.39,1.15
erfurt_000011_000019_gtFine_labelTrainIds.png,33.96,35.11,1.15
strasbourg_000000_026741_gtFine_labelTrainIds.png,33.05,34.2,1.15
strasbourg_000001_040564_gtFine_labelTrainIds.png,31.94,33.09,1.15
ulm_000082_000019_gtFine_labelTrainIds.png,19.1,20.25,1.15
bochum_000000_010562_gtFine_labelTrainIds.png,30.69,31.82,1.14
bochum_000000_031477_gtFine_labelTrainIds.png,31.95,33.08,1.14
bremen_000087_000019_gtFine_labelTrainIds.png,34.84,35.98,1.14
cologne_000009_000019_gtFine_labelTrainIds.png,37.67,38.82,1.14
darmstadt_000071_000019_gtFine_labelTrainIds.png,31.8,32.95,1.14
dusseldorf_000037_000019_gtFine_labelTrainIds.png,42.18,43.32,1.14
erfurt_000092_000019_gtFine_labelTrainIds.png,34.86,36,1.14
hamburg_000000_089696_gtFine_labelTrainIds.png,37.14,38.28,1.14
strasbourg_000000_007813_gtFine_labelTrainIds.png,32.66,33.81,1.14
strasbourg_000000_034387_gtFine_labelTrainIds.png,25.35,26.49,1.14
stuttgart_000027_000019_gtFine_labelTrainIds.png,30.43,31.57,1.14
stuttgart_000052_000019_gtFine_labelTrainIds.png,14.55,15.69,1.14
stuttgart_000166_000019_gtFine_labelTrainIds.png,34.3,35.44,1.14
bochum_000000_037039_gtFine_labelTrainIds.png,31.11,32.24,1.13
bremen_000250_000019_gtFine_labelTrainIds.png,29.77,30.9,1.13
cologne_000114_000019_gtFine_labelTrainIds.png,26.41,27.55,1.13
darmstadt_000008_000019_gtFine_labelTrainIds.png,35.47,36.6,1.13
dusseldorf_000216_000019_gtFine_labelTrainIds.png,20.83,21.96,1.13
hamburg_000000_067799_gtFine_labelTrainIds.png,40.34,41.48,1.13
hamburg_000000_104857_gtFine_labelTrainIds.png,24.67,25.8,1.13
hanover_000000_004646_gtFine_labelTrainIds.png,22.06,23.19,1.13
jena_000011_000019_gtFine_labelTrainIds.png,22.3,23.43,1.13
strasbourg_000001_022363_gtFine_labelTrainIds.png,29.45,30.59,1.13
strasbourg_000001_037090_gtFine_labelTrainIds.png,32.48,33.61,1.13
tubingen_000032_000019_gtFine_labelTrainIds.png,30.59,31.71,1.13
tubingen_000038_000019_gtFine_labelTrainIds.png,26.16,27.29,1.13
bochum_000000_021606_gtFine_labelTrainIds.png,31.48,32.6,1.12
dusseldorf_000040_000019_gtFine_labelTrainIds.png,27.4,28.51,1.12
dusseldorf_000174_000019_gtFine_labelTrainIds.png,27.16,28.28,1.12
hamburg_000000_045704_gtFine_labelTrainIds.png,32.05,33.17,1.12
hanover_000000_052887_gtFine_labelTrainIds.png,35.64,36.75,1.12
jena_000060_000019_gtFine_labelTrainIds.png,24.32,25.44,1.12
jena_000103_000019_gtFine_labelTrainIds.png,34.18,35.31,1.12
strasbourg_000001_039114_gtFine_labelTrainIds.png,33.15,34.28,1.12
stuttgart_000161_000019_gtFine_labelTrainIds.png,29.24,30.36,1.12
tubingen_000059_000019_gtFine_labelTrainIds.png,30.7,31.81,1.12
tubingen_000072_000019_gtFine_labelTrainIds.png,26.98,28.1,1.12
zurich_000054_000019_gtFine_labelTrainIds.png,25.78,26.9,1.12
bremen_000150_000019_gtFine_labelTrainIds.png,32.93,34.04,1.11
bremen_000287_000019_gtFine_labelTrainIds.png,33.38,34.5,1.11
cologne_000016_000019_gtFine_labelTrainIds.png,22.67,23.79,1.11
dusseldorf_000168_000019_gtFine_labelTrainIds.png,24.09,25.2,1.11
erfurt_000052_000019_gtFine_labelTrainIds.png,24.64,25.75,1.11
erfurt_000053_000019_gtFine_labelTrainIds.png,33.53,34.64,1.11
hanover_000000_024441_gtFine_labelTrainIds.png,33.46,34.57,1.11
jena_000115_000019_gtFine_labelTrainIds.png,32.58,33.69,1.11
krefeld_000000_024921_gtFine_labelTrainIds.png,20.31,21.42,1.11
monchengladbach_000000_010733_gtFine_labelTrainIds.png,38.6,39.71,1.11
strasbourg_000001_057191_gtFine_labelTrainIds.png,33.4,34.52,1.11
stuttgart_000024_000019_gtFine_labelTrainIds.png,36.66,37.78,1.11
tubingen_000039_000019_gtFine_labelTrainIds.png,29.41,30.51,1.11
weimar_000014_000019_gtFine_labelTrainIds.png,32.4,33.51,1.11
zurich_000062_000019_gtFine_labelTrainIds.png,41.9,43.01,1.11
bremen_000294_000019_gtFine_labelTrainIds.png,29.48,30.58,1.1
dusseldorf_000111_000019_gtFine_labelTrainIds.png,27.27,28.36,1.1
hamburg_000000_062039_gtFine_labelTrainIds.png,29.42,30.52,1.1
hamburg_000000_074545_gtFine_labelTrainIds.png,29.51,30.61,1.1
hanover_000000_020089_gtFine_labelTrainIds.png,32.46,33.56,1.1
strasbourg_000000_035255_gtFine_labelTrainIds.png,18.38,19.48,1.1
strasbourg_000001_036480_gtFine_labelTrainIds.png,36.42,37.52,1.1
tubingen_000096_000019_gtFine_labelTrainIds.png,35.4,36.49,1.1
zurich_000053_000019_gtFine_labelTrainIds.png,29.56,30.66,1.1
aachen_000098_000019_gtFine_labelTrainIds.png,23.33,24.42,1.09
bremen_000091_000019_gtFine_labelTrainIds.png,21.34,22.43,1.09
bremen_000222_000019_gtFine_labelTrainIds.png,33.12,34.21,1.09
cologne_000045_000019_gtFine_labelTrainIds.png,34.91,36,1.09
dusseldorf_000026_000019_gtFine_labelTrainIds.png,31.28,32.38,1.09
hamburg_000000_069177_gtFine_labelTrainIds.png,25.8,26.89,1.09
zurich_000046_000019_gtFine_labelTrainIds.png,25.88,26.97,1.09
bremen_000095_000019_gtFine_labelTrainIds.png,39.45,40.53,1.08
cologne_000146_000019_gtFine_labelTrainIds.png,29.08,30.16,1.08
dusseldorf_000032_000019_gtFine_labelTrainIds.png,28.12,29.2,1.08
dusseldorf_000172_000019_gtFine_labelTrainIds.png,33.3,34.38,1.08
hanover_000000_042255_gtFine_labelTrainIds.png,27.17,28.25,1.08
krefeld_000000_034686_gtFine_labelTrainIds.png,31.49,32.57,1.08
strasbourg_000000_001278_gtFine_labelTrainIds.png,22.79,23.87,1.08
strasbourg_000000_007727_gtFine_labelTrainIds.png,32.06,33.14,1.08
strasbourg_000001_020904_gtFine_labelTrainIds.png,20.65,21.73,1.08
strasbourg_000001_047336_gtFine_labelTrainIds.png,43.76,44.85,1.08
stuttgart_000013_000019_gtFine_labelTrainIds.png,32.28,33.36,1.08
tubingen_000095_000019_gtFine_labelTrainIds.png,30.5,31.58,1.08
ulm_000013_000019_gtFine_labelTrainIds.png,22.29,23.37,1.08
weimar_000036_000019_gtFine_labelTrainIds.png,32.24,33.32,1.08
zurich_000015_000019_gtFine_labelTrainIds.png,36.26,37.34,1.08
aachen_000043_000019_gtFine_labelTrainIds.png,25.17,26.24,1.07
bochum_000000_028297_gtFine_labelTrainIds.png,25.93,27,1.07
bremen_000161_000019_gtFine_labelTrainIds.png,21.04,22.11,1.07
bremen_000251_000019_gtFine_labelTrainIds.png,27.49,28.56,1.07
hamburg_000000_035568_gtFine_labelTrainIds.png,29.07,30.14,1.07
hamburg_000000_043944_gtFine_labelTrainIds.png,23.47,24.54,1.07
hamburg_000000_048494_gtFine_labelTrainIds.png,37.48,38.55,1.07
hanover_000000_015587_gtFine_labelTrainIds.png,27.18,28.25,1.07
monchengladbach_000000_018114_gtFine_labelTrainIds.png,38.72,39.79,1.07
stuttgart_000137_000019_gtFine_labelTrainIds.png,25.79,26.86,1.07
ulm_000017_000019_gtFine_labelTrainIds.png,26.7,27.77,1.07
weimar_000132_000019_gtFine_labelTrainIds.png,32.62,33.7,1.07
aachen_000050_000019_gtFine_labelTrainIds.png,26.87,27.93,1.06
aachen_000074_000019_gtFine_labelTrainIds.png,23.32,24.38,1.06
aachen_000150_000019_gtFine_labelTrainIds.png,28.33,29.39,1.06
bochum_000000_022210_gtFine_labelTrainIds.png,30.02,31.08,1.06
cologne_000010_000019_gtFine_labelTrainIds.png,25.67,26.73,1.06
darmstadt_000024_000019_gtFine_labelTrainIds.png,24.59,25.66,1.06
darmstadt_000067_000019_gtFine_labelTrainIds.png,21.07,22.14,1.06
dusseldorf_000187_000019_gtFine_labelTrainIds.png,21.25,22.32,1.06
dusseldorf_000202_000019_gtFine_labelTrainIds.png,29.67,30.73,1.06
hamburg_000000_045908_gtFine_labelTrainIds.png,31.53,32.6,1.06
hamburg_000000_066988_gtFine_labelTrainIds.png,22.2,23.26,1.06
hamburg_000000_076966_gtFine_labelTrainIds.png,31.8,32.86,1.06
hanover_000000_037039_gtFine_labelTrainIds.png,26.93,27.99,1.06
hanover_000000_053027_gtFine_labelTrainIds.png,41.1,42.16,1.06
strasbourg_000000_027233_gtFine_labelTrainIds.png,21.98,23.04,1.06
strasbourg_000001_020956_gtFine_labelTrainIds.png,30.17,31.23,1.06
aachen_000119_000019_gtFine_labelTrainIds.png,38.38,39.43,1.05
bremen_000084_000019_gtFine_labelTrainIds.png,41.21,42.25,1.05
dusseldorf_000126_000019_gtFine_labelTrainIds.png,28.8,29.85,1.05
hamburg_000000_105724_gtFine_labelTrainIds.png,25.99,27.04,1.05
jena_000087_000019_gtFine_labelTrainIds.png,25.66,26.7,1.05
strasbourg_000001_031976_gtFine_labelTrainIds.png,31.09,32.14,1.05
strasbourg_000001_045880_gtFine_labelTrainIds.png,36.62,37.67,1.05
stuttgart_000000_000019_gtFine_labelTrainIds.png,25.12,26.17,1.05
stuttgart_000104_000019_gtFine_labelTrainIds.png,29.81,30.86,1.05
bremen_000175_000019_gtFine_labelTrainIds.png,31.01,32.05,1.04
darmstadt_000057_000019_gtFine_labelTrainIds.png,28.96,30,1.04
hamburg_000000_077642_gtFine_labelTrainIds.png,19.82,20.86,1.04
hanover_000000_043550_gtFine_labelTrainIds.png,28.4,29.44,1.04
monchengladbach_000000_010280_gtFine_labelTrainIds.png,36.91,37.96,1.04
monchengladbach_000000_018294_gtFine_labelTrainIds.png,30.19,31.23,1.04
strasbourg_000001_056142_gtFine_labelTrainIds.png,30.46,31.5,1.04
stuttgart_000010_000019_gtFine_labelTrainIds.png,22.38,23.42,1.04
aachen_000067_000019_gtFine_labelTrainIds.png,28.94,29.97,1.03
bremen_000258_000019_gtFine_labelTrainIds.png,36.94,37.97,1.03
